Sample	Gene	above20X
162256	CHRNE	100.00
162256	LINC00582	0.00
162256	HARS2	93.76
162256	ELMSAN1	100.00
162256	PHF14	22.62
162256	SLC25A44	100.00
162256	SDC3	89.26
162256	WSCD2	100.00
162256	IPO13	97.96
162256	PPIP5K1	22.68
162256	TTI1	98.08
162256	KIAA0040	51.93
162256	CHRNB4	100.00
162256	CHRNB3	54.14
162256	SERP1	77.92
162256	SATL1	84.24
162256	KIDINS220	38.61
162256	PPP3CB-AS1	17.64
162256	RIMKLB	58.54
162256	MKL2	80.86
162256	AHRR	100.00
162256	HEG1	77.15
162256	ARID1B	98.83
162256	UNC45A	98.97
162256	LINC00881	0.00
162256	ZNF395	100.00
162256	MYNN	4.51
162256	LENEP	100.00
162256	GPRC5C	100.00
162256	MESP1	100.00
162256	DEFB103B	0.00
162256	ANKRA2	0.00
162256	TRIB3	92.40
162256	ACAP3	100.00
162256	ARAP2	7.67
162256	ARAP1	99.61
162256	AGAP2	100.00
162256	AGAP1	98.12
162256	AGAP3	74.67
162256	ILF2	40.74
162256	ILF3	98.65
162256	LINC00442	0.00
162256	TNFRSF9	58.47
162256	IL17A	57.22
162256	IL18	0.00
162256	FOXK2	87.84
162256	IL15	0.00
162256	IL15RA	91.24
162256	IL16	92.53
162256	GAPDHS	100.00
162256	OR7A17	82.55
162256	OR5L2	87.20
162256	OR5K1	44.71
162256	OR2M5	70.28
162256	PARD3B	70.63
162256	TWIST2	100.00
162256	NDUFA11	100.00
162256	MFSD12	100.00
162256	GIPC3	98.49
162256	DHRS4L1	82.96
162256	MEIKIN	0.00
162256	HIST1H3H	100.00
162256	HIST1H3J	100.00
162256	HIST1H3G	100.00
162256	HIST1H3I	100.00
162256	FAM212A	100.00
162256	LINC01553	0.00
162256	HIST1H3D	100.00
162256	HIST1H3A	100.00
162256	ZNF662	38.57
162256	HIST1H4A	100.00
162256	HIST1H3B	100.00
162256	IQCC	99.82
162256	TSR1	39.02
162256	ASF1B	97.07
162256	CEP72	88.66
162256	BTBD7	52.31
162256	ASUN	4.20
162256	ATF7IP	43.32
162256	N4BP2	6.44
162256	LINC00999	4.33
162256	ACTR3BP5	0.00
162256	RIPPLY1	32.45
162256	DSEL	40.79
162256	AGAP11	80.33
162256	STAU2	9.89
162256	HIVEP3	100.00
162256	ANKRD1	52.09
162256	KRT37	100.00
162256	MARCO	99.42
162256	KRT38	100.00
162256	JMJD7-PLA2G4B	100.00
162256	GHITM	39.08
162256	PPA2	14.84
162256	BRD1	98.37
162256	COX5B	92.55
162256	FKBP8	100.00
162256	CORT	100.00
162256	COX4I1	100.00
162256	MAP3K8	76.25
162256	ARHGAP8	96.37
162256	CDCA3	100.00
162256	EMC6	100.00
162256	CT47A1	0.00
162256	CT47A2	0.00
162256	APH1B	51.79
162256	MOB3C	100.00
162256	KNCN	100.00
162256	SMAD1-AS1	59.12
162256	APOA1-AS	22.81
162256	LINC00399	0.00
162256	GACAT1	0.00
162256	MAFA-AS1	0.00
162256	LINC00363	0.00
162256	NRIR	0.00
162256	LINC01619	0.00
162256	C21orf58	89.61
162256	YBEY	57.96
162256	EMILIN3	100.00
162256	MIR342	100.00
162256	EQTN	0.00
162256	MXRA8	97.50
162256	GNB1L	100.00
162256	LZTFL1	25.88
162256	EGLN1	67.69
162256	SCAND2P	20.59
162256	BID	100.00
162256	TRPV3	96.97
162256	SLC16A11	100.00
162256	FBXO39	96.61
162256	PRUNE2	69.03
162256	LRTM2	100.00
162256	LINC01551	16.16
162256	C7orf69	20.86
162256	NUDT8	97.13
162256	LINC01234	0.00
162256	TMEM147-AS1	28.55
162256	NCBP2-AS2	38.68
162256	ZNF606	18.45
162256	BIN3-IT1	0.00
162256	MZT2B	88.32
162256	FBXL22	100.00
162256	MIR4512	100.00
162256	MIR4760	47.77
162256	MIR4769	71.26
162256	MIR4534	100.00
162256	MIR1273G	92.72
162256	MIR548AN	0.00
162256	MIR4763	100.00
162256	MIR4458	0.00
162256	MIR4428	100.00
162256	MIR4506	100.00
162256	NPRL2	100.00
162256	EXOC5	1.60
162256	IGF2BP3	30.84
162256	IGF2BP1	93.31
162256	CAMKK2	98.96
162256	IGF2BP2	77.03
162256	SCGB1D2	99.33
162256	CCNE2	11.62
162256	SCGB1D1	100.00
162256	HSD17B8	100.00
162256	SLC39A7	97.63
162256	FAM50A	100.00
162256	AIFM1	53.44
162256	KCNQ4	99.55
162256	CCNB2	31.93
162256	LINC01277	0.00
162256	C16orf58	100.00
162256	ATPAF1	48.70
162256	MARC1	95.29
162256	SMURF2	21.58
162256	CCDC136	86.53
162256	TNS3	97.86
162256	MRPL9	77.57
162256	A3GALT2	95.99
162256	MRPL11	100.00
162256	NDRG4	100.00
162256	MRPL1	3.83
162256	MST1P2	95.96
162256	KLK8	100.00
162256	CHEK2	48.50
162256	POLI	5.38
162256	CCDC183-AS1	75.69
162256	FBXO3-AS1	0.00
162256	MAPK4	100.00
162256	MAPK6	0.00
162256	MAPK1	36.54
162256	MAPK3	99.76
162256	PRKG1	34.16
162256	PRKG2	21.26
162256	C5orf67	52.53
162256	FAM180B	100.00
162256	HNRNPKP3	0.00
162256	C11orf72	32.46
162256	GTF3C2-AS1	65.83
162256	TRAPPC10	71.39
162256	TM7SF2	100.00
162256	GPR137B	58.11
162256	TSPAN4	100.00
162256	TSPAN6	11.72
162256	TM4SF4	94.68
162256	TSPAN8	0.00
162256	TSPAN7	64.14
162256	NR2E1	88.52
162256	TLR5	46.57
162256	C17orf105	63.11
162256	FAM171A2	96.48
162256	LINC00326	0.00
162256	BTBD17	100.00
162256	PAXIP1-AS1	0.00
162256	CALN1	89.83
162256	SH3BGRL2	58.79
162256	TRAPPC9	85.52
162256	SLC4A9	90.67
162256	RPS6KL1	100.00
162256	RHNO1	93.48
162256	CD99L2	52.71
162256	HSDL1	81.89
162256	CRISPLD1	18.80
162256	FAM219A	89.48
162256	SLC12A8	89.62
162256	MT4	100.00
162256	LYZL1	77.63
162256	PRSS48	46.38
162256	PRRC1	43.11
162256	TMEM75	21.05
162256	SKOR1	100.00
162256	UBAP1L	86.37
162256	KBTBD13	100.00
162256	NANP	48.76
162256	CELF2-AS2	0.00
162256	WFDC10A	94.23
162256	ZSWIM3	100.00
162256	BANF2	100.00
162256	TMEM35B	62.42
162256	ICA1L	27.99
162256	MSH4	8.43
162256	MSH5	85.05
162256	MYO1B	31.60
162256	MSH2	19.35
162256	MSH3	11.60
162256	CITED1	100.00
162256	P2RY6	78.70
162256	P2RY4	100.00
162256	P4HA1	10.18
162256	P2RY11	100.00
162256	P4HB	100.00
162256	PEBP1	76.82
162256	PA2G4	20.91
162256	TSPY10	0.00
162256	IL21-AS1	0.00
162256	ATP13A4	55.61
162256	CLEC4F	92.19
162256	ACVR1C	50.69
162256	SYNDIG1L	100.00
162256	SUZ12P1	0.00
162256	TRAF7	99.32
162256	LRRC8C	50.69
162256	FSBP	0.10
162256	P2RX6P	22.91
162256	RHBDD1	55.55
162256	LYZL4	81.49
162256	KLHL40	100.00
162256	TRIM36	24.15
162256	ELAC1	87.07
162256	FEM1A	100.00
162256	DHTKD1	96.04
162256	TMEM55A	30.56
162256	ENTPD8	100.00
162256	SPTBN1	94.58
162256	SPTB	98.85
162256	SQLE	18.03
162256	SPTBN2	100.00
162256	SRD5A1	51.48
162256	SRC	100.00
162256	SRI	50.21
162256	SRD5A2	76.78
162256	SRD5A1P1	18.56
162256	AKR1D1	65.73
162256	TMEM179B	99.43
162256	FAM111B	0.00
162256	LCK	100.00
162256	LCN1	100.00
162256	LBR	58.79
162256	LCAT	100.00
162256	LCP1	31.31
162256	LCP2	68.81
162256	LCN2	100.00
162256	TPI1P2	33.30
162256	LCT	96.54
162256	LDHA	13.95
162256	PTH2	100.00
162256	PNMA1	100.00
162256	ATP2B4	99.60
162256	ATP2B3	100.00
162256	ATP2B2	99.56
162256	ATP2B1	11.12
162256	ATP4B	100.00
162256	ATP4A	99.54
162256	ATP5A1	37.31
162256	DDX11L5	5.51
162256	MTRNR2L3	0.00
162256	MTRNR2L2	0.00
162256	LYNX1	100.00
162256	CHID1	93.87
162256	CYP4F12	78.58
162256	TMEM108	89.64
162256	SYT11	100.00
162256	PLEKHM2	100.00
162256	ACSBG1	99.48
162256	ARL6IP1	6.84
162256	PMPCA	90.39
162256	TRAK2	38.96
162256	ATP11B	4.27
162256	ZBTB44	67.25
162256	ZCCHC4	13.60
162256	WDR91	99.95
162256	ASAP1-IT1	0.00
162256	ZSCAN20	92.31
162256	ZC3H7A	22.03
162256	LDLRAD3	74.81
162256	HAS2-AS1	0.00
162256	ZFAT-AS1	41.71
162256	SOCS2-AS1	5.86
162256	RASAL1	97.60
162256	EVI5L	98.88
162256	ARHGAP33	98.82
162256	ALPK2	85.48
162256	TRMT61A	100.00
162256	SPIN3	29.98
162256	TMEM67	16.64
162256	RAPGEF4-AS1	1.37
162256	METTL2A	47.10
162256	HDGF	100.00
162256	HDLBP	98.77
162256	HTT	81.68
162256	HDAC1	91.94
162256	HDAC2	3.85
162256	HDC	100.00
162256	HCRT	100.00
162256	HCRTR1	100.00
162256	HCRTR2	79.57
162256	PRSS37	87.73
162256	SAP25	100.00
162256	FAM138D	0.00
162256	SCARNA11	38.77
162256	SCARNA16	81.72
162256	UTF1	88.62
162256	WFDC21P	0.00
162256	KRT14	100.00
162256	CELF2-AS1	22.28
162256	ZNF32-AS1	19.60
162256	CCNYL2	0.00
162256	PLET1	55.57
162256	LAMB2P1	22.40
162256	PAXIP1	64.29
162256	AKR7A3	92.30
162256	TPX2	27.20
162256	NT5C2	29.31
162256	EFR3B	99.40
162256	SLC27A1	100.00
162256	NDUFAF2	24.90
162256	C17orf62	100.00
162256	LINC00276	0.00
162256	ALOX12B	100.00
162256	THAP9-AS1	15.03
162256	SETD1A	99.00
162256	USP34	9.11
162256	GPRASP1	46.21
162256	HDAC9	59.66
162256	KNTC1	12.67
162256	DOCK4	45.55
162256	SART3	83.38
162256	DCAF1	53.71
162256	CEP104	67.33
162256	ALOX5	100.00
162256	CRB2	100.00
162256	CHST10	100.00
162256	PIGL	81.66
162256	ONECUT2	92.50
162256	SLC25A27	31.28
162256	STX8	30.34
162256	PIGB	9.69
162256	PGS1	100.00
162256	GMFB	2.60
162256	GML	22.68
162256	GMPR	100.00
162256	GNA11	100.00
162256	GM2A	100.00
162256	GMDS	72.34
162256	CADM4	93.87
162256	GNA12	95.98
162256	GNA15	100.00
162256	METTL3	74.25
162256	FAM53B	95.79
162256	DACH2	37.82
162256	CATSPER2	53.87
162256	SCGB3A2	68.26
162256	SH2D1B	53.98
162256	DCD	71.99
162256	CTU2	99.89
162256	TMEM45B	86.10
162256	CYP2R1	24.48
162256	TEKT3	84.70
162256	C1orf87	47.91
162256	HSD17B6	63.38
162256	ZNF620	64.70
162256	TMEM173	100.00
162256	GAGE12B	0.00
162256	FAM170A	94.95
162256	GPATCH11	20.14
162256	LMO7DN	3.17
162256	HS3ST5	76.43
162256	MIR7107	100.00
162256	MIR7109	100.00
162256	MIR7110	0.00
162256	MIR7111	100.00
162256	MIR7113	100.00
162256	N4BP2L2-IT2	0.00
162256	MEI4	0.00
162256	C6orf229	80.92
162256	ZBTB46-AS1	0.00
162256	TRPM2-AS	6.09
162256	SEC14L1P1	56.15
162256	TTC9B	82.13
162256	ARMCX1	48.90
162256	REEP2	100.00
162256	FKBP11	97.66
162256	PPP1R32	100.00
162256	GCNT4	0.00
162256	TIMMDC1	31.57
162256	VWCE	100.00
162256	FAM13B	1.38
162256	KCNK9	100.00
162256	CYB561A3	100.00
162256	XACT	0.00
162256	ARHGAP26-IT1	0.00
162256	CACNA1C-IT3	0.00
162256	SMIM2-IT1	0.00
162256	ARHGEF38-IT1	0.00
162256	FAM155A-IT1	0.00
162256	LINC01361	0.00
162256	CNNM1	87.62
162256	CNNM3	87.11
162256	CNNM4	100.00
162256	SLC17A5	27.59
162256	NARF	89.44
162256	CAPN2	91.40
162256	MYOF	63.58
162256	HEYL	100.00
162256	RBM45	20.46
162256	CHIT1	100.00
162256	CHKA	54.01
162256	CHI3L1	100.00
162256	CHI3L2	47.60
162256	CHGB	89.49
162256	FOXN3	81.53
162256	CHGA	94.56
162256	EPB41L3	73.70
162256	CHEK1	19.47
162256	JOSD2	100.00
162256	LINC01090	0.00
162256	MYADML	47.16
162256	N4BP3	100.00
162256	LINC01054	0.00
162256	PWRN4	0.00
162256	MORN2	0.00
162256	TRABD2A	94.46
162256	LINC00368	0.00
162256	CLSTN2-AS1	0.00
162256	CACNA1C-AS1	49.20
162256	SNTG2	91.45
162256	OR3A4P	99.67
162256	MPDZ	36.34
162256	SNORA13	100.00
162256	SNORA75	12.92
162256	SNORA8	0.00
162256	LINC01426	0.00
162256	LINC01006	0.00
162256	METTL23	10.35
162256	LINC00877	0.00
162256	RABL3	7.07
162256	TANGO2	100.00
162256	C3orf30	81.65
162256	IGSF11	50.52
162256	KCNQ5-IT1	0.00
162256	SLC5A9	100.00
162256	CLEC2A	0.00
162256	CLEC12B	0.00
162256	CC2D1B	100.00
162256	HUS1B	100.00
162256	FAM185A	18.98
162256	ZNF622	64.59
162256	NKX2-1	100.00
162256	HIST2H4B	0.00
162256	MIR376A1	0.00
162256	MIR375	100.00
162256	MIR378A	100.00
162256	MIR377	100.00
162256	MIR361	0.00
162256	MIR380	0.00
162256	MIR379	100.00
162256	UBTFL1	9.06
162256	NIPBL-AS1	0.00
162256	RAB11B-AS1	44.01
162256	ALDH1B1	100.00
162256	ALDH3A1	100.00
162256	MIR4800	100.00
162256	MIR4730	100.00
162256	ALAS1	83.63
162256	MIR3591	0.00
162256	MIR550A3	0.00
162256	MIR4531	100.00
162256	MIR4642	91.30
162256	MIR4532	100.00
162256	MIR4660	100.00
162256	MIR4670	0.00
162256	SNORD109B	50.00
162256	SNORD109A	50.00
162256	SNORD108	100.00
162256	TCEAL2	53.45
162256	LRFN2	100.00
162256	HTR3D	87.72
162256	TBC1D3L	0.56
162256	RPUSD1	100.00
162256	MAP2K4	12.78
162256	LINC01423	0.00
162256	SEPP1	47.43
162256	SEPW1	100.00
162256	SET	35.63
162256	SETMAR	49.60
162256	MCM8	13.96
162256	B3GALT5-AS1	30.68
162256	NAT16	100.00
162256	RPS16P5	0.00
162256	TMPRSS15	13.38
162256	KLK7	100.00
162256	KLK6	100.00
162256	PRSS8	100.00
162256	ZNF316	31.45
162256	HTRA1	87.47
162256	PRTN3	100.00
162256	PWWP2B	99.88
162256	PEX2	78.87
162256	C10orf91	100.00
162256	OIT3	98.66
162256	ZNF575	100.00
162256	CXCL17	45.99
162256	LYPD5	100.00
162256	ZNF283	7.64
162256	LINC01232	0.00
162256	PRNP	98.44
162256	ZGLP1	100.00
162256	BMP7-AS1	0.00
162256	GOT1L1	73.59
162256	LINC01185	0.00
162256	LINC01122	0.00
162256	EML6	60.23
162256	ATXN7L3B	100.00
162256	LINC01121	0.00
162256	C2orf91	76.99
162256	PROP1	100.00
162256	PLPP6	100.00
162256	APOBEC4	62.92
162256	FAM92A1P2	11.72
162256	UGT1A1	78.05
162256	FAM167B	100.00
162256	CNDP1	71.04
162256	CBX2	100.00
162256	IGF1	80.22
162256	CEBPZOS	0.00
162256	UBE2E2-AS1	0.00
162256	LINC01088	0.00
162256	KIF25-AS1	0.00
162256	IGBP1	80.09
162256	IFRD1	7.04
162256	SLC52A3	100.00
162256	MIR3156-1	0.00
162256	MIR3155A	100.00
162256	MIR4286	0.00
162256	MIR4314	83.33
162256	MIR4323	100.00
162256	MIR3173	100.00
162256	MIR3125	100.00
162256	MIR3202-1	0.00
162256	TMEM106A	100.00
162256	MIR1184-2	0.00
162256	NPY2R	100.00
162256	NPY1R	44.59
162256	NPTX2	87.89
162256	NPTX1	100.00
162256	NPR3	81.43
162256	NPR2	95.06
162256	NPR1	99.73
162256	NPPC	100.00
162256	NPY5R	0.00
162256	NPY6R	26.50
162256	TRIM60	16.54
162256	EPT1	13.13
162256	SSH2	65.26
162256	ZC3H12C	67.84
162256	FHDC1	80.35
162256	TANC1	81.71
162256	ZNF518B	64.45
162256	LINC01505	0.00
162256	LINC00690	0.00
162256	HSD17B12	25.35
162256	ING4	97.22
162256	A4GNT	98.08
162256	INSIG2	14.32
162256	DYNC1LI1	23.09
162256	CHCHD2	87.56
162256	IGFLR1	100.00
162256	C5orf45	100.00
162256	CERCAM	100.00
162256	BRS3	34.47
162256	NEK7	0.00
162256	IPO4	100.00
162256	NPEPL1	100.00
162256	BST2	100.00
162256	BTC	34.41
162256	BCCIP	25.49
162256	TMPRSS4	98.47
162256	EIF5A2	34.86
162256	RTCB	66.66
162256	LINC00446	0.00
162256	LINC00448	0.00
162256	SPOUT1	100.00
162256	NELFCD	91.84
162256	CTDSPL2	8.94
162256	LINC00440	0.00
162256	LINC00443	0.00
162256	TRIAP1	62.54
162256	LINC00454	0.00
162256	LINC00457	0.00
162256	SLC38A6	8.64
162256	FOXI3	80.42
162256	SNORD114-28	0.00
162256	MIR4500HG	0.00
162256	WDSUB1	36.70
162256	PRSS54	94.50
162256	VWC2	98.51
162256	CNOT1	33.26
162256	EXOSC7	82.42
162256	FAIM2	100.00
162256	FBXO21	66.41
162256	GOLGA8A	18.30
162256	STK38L	6.62
162256	SPEN	84.73
162256	RAB21	22.59
162256	OR7C1	88.79
162256	RAPGEF1	92.98
162256	GRB14	27.94
162256	GRB2	84.65
162256	GRB10	90.95
162256	GRB7	100.00
162256	GPX5	53.35
162256	GPX7	100.00
162256	NKAP	29.59
162256	CDC73	19.30
162256	EPS8L3	100.00
162256	ABHD8	100.00
162256	ATP13A3	16.63
162256	TTC13	26.91
162256	NKAIN1	100.00
162256	GCC1	99.78
162256	AGAP12P	73.18
162256	RUNDC3A-AS1	0.00
162256	LINC00526	0.00
162256	FETUB	70.89
162256	CYFIP2	93.27
162256	RNF11	63.63
162256	TRUB2	98.71
162256	GPR160	0.00
162256	AKAP8L	99.56
162256	LY6E	100.00
162256	GPR1	78.20
162256	SLC22A14	100.00
162256	LIPG	100.00
162256	TSIX	2.21
162256	COG1	97.37
162256	OTOF	100.00
162256	GRHPR	100.00
162256	TMPRSS11GP	0.00
162256	ATN1	100.00
162256	KCMF1	56.00
162256	HECTD2-AS1	0.00
162256	ERICH1	86.34
162256	TDRP	67.00
162256	FAM87A	13.86
162256	ZNF543	89.36
162256	WWC2-AS2	31.61
162256	EHBP1L1	94.77
162256	DSC3	25.45
162256	SSSCA1-AS1	63.87
162256	DSG2	47.93
162256	RFFL	93.15
162256	CD19	100.00
162256	LINGO1-AS2	0.00
162256	MS4A3	41.27
162256	CD22	100.00
162256	GTPBP1	100.00
162256	BCAR1	100.00
162256	H6PD	98.65
162256	CGB8	10.60
162256	COBLL1	39.02
162256	RHOBTB3	42.02
162256	ZFP30	2.81
162256	ZNF652	52.27
162256	CEP162	0.00
162256	DLGAP4	100.00
162256	RNF44	88.56
162256	FZD2	100.00
162256	FYN	68.51
162256	IFI6	100.00
162256	KDSR	39.21
162256	FUT8	58.96
162256	FYB	50.44
162256	ACKR1	100.00
162256	KRTAP10-7	91.61
162256	KRTAP10-6	95.21
162256	KRTAP10-1	100.00
162256	KRTAP10-9	89.53
162256	G6PD	100.00
162256	G6PC	100.00
162256	KRTAP10-4	100.00
162256	LINC00235	0.00
162256	NEK5	27.93
162256	PSKH2	93.18
162256	TSLP	40.19
162256	ZNF121	0.00
162256	SNX29P1	75.45
162256	PHAX	29.63
162256	LINC01482	0.00
162256	MIR6766	100.00
162256	MIR6801	100.00
162256	MIR6866	0.00
162256	ASIC5	27.62
162256	SIX4	68.09
162256	COQ3	18.05
162256	CALML5	100.00
162256	LRRC10	100.00
162256	MIR514A3	0.00
162256	MIR514A2	0.00
162256	MIR514A1	0.00
162256	MIR510	0.00
162256	MIR509-1	92.81
162256	MIR508	0.00
162256	MIR507	0.00
162256	MIR506	0.00
162256	MIR513A2	100.00
162256	LIN28B	73.39
162256	HERC2P7	0.00
162256	FAM66E	0.00
162256	MKKS	35.65
162256	MIA	100.00
162256	DPF1	100.00
162256	CLPP	100.00
162256	CDHR4	100.00
162256	ZNF98	2.27
162256	TMEM105	100.00
162256	C17orf89	63.13
162256	LINC00482	37.27
162256	STMN3	100.00
162256	LINC00882	0.00
162256	RNF141	16.15
162256	HEBP1	100.00
162256	C15orf59	100.00
162256	RNMT	7.93
162256	GPAA1	100.00
162256	RNGTT	20.88
162256	MYH13	89.67
162256	RIPK1	67.39
162256	MYOM1	65.54
162256	HRK	57.34
162256	CRADD	100.00
162256	LINC00592	0.00
162256	C12orf80	83.76
162256	TBC1D8	91.46
162256	EFCAB9	35.17
162256	ZWINT	99.12
162256	CAPN11	97.87
162256	CAPN10	100.00
162256	KPTN	100.00
162256	CDC42EP1	100.00
162256	SLC7A9	93.62
162256	PWP1	16.90
162256	C16orf47	100.00
162256	C16orf86	100.00
162256	LCN8	100.00
162256	SERPINB5	65.31
162256	SERPINB6	88.03
162256	PHKG1	99.55
162256	PHKG2	98.09
162256	PHYH	74.30
162256	SERPINA1	100.00
162256	PI3	100.00
162256	SERPINA4	99.03
162256	APOL3	96.42
162256	APOL4	94.82
162256	KRTAP1-4	100.00
162256	APOL6	92.77
162256	TAS1R1	100.00
162256	TAS1R2	100.00
162256	CAMK2D	19.37
162256	CAMK2B	100.00
162256	CAMK2A	100.00
162256	CAMK4	51.24
162256	CALU	60.99
162256	CALR	100.00
162256	CALML3	100.00
162256	CAMLG	65.30
162256	AK7	58.12
162256	PRRT3	100.00
162256	RPUSD3	95.46
162256	SUMF1	76.13
162256	ACRC	68.80
162256	SNAR-F	0.00
162256	OR5B2	37.23
162256	OR4F13P	22.67
162256	RPS27	5.42
162256	RPS27A	11.13
162256	RPS25	60.04
162256	RPS26	61.85
162256	RRAD	89.45
162256	RRAS	100.00
162256	RPS28	100.00
162256	RPS29	92.49
162256	RRBP1	100.00
162256	JDP2	100.00
162256	LINC01402	0.00
162256	GACAT3	0.00
162256	SPRR4	100.00
162256	C5orf52	90.58
162256	KCNMB2-AS1	0.00
162256	SEMA3A	18.90
162256	CITED2	100.00
162256	TUBA1B	100.00
162256	IRF9	99.04
162256	OR7E12P	29.94
162256	RPS3	63.92
162256	RPS3A	8.42
162256	RPLP2	49.48
162256	MRPL12	100.00
162256	MRPS12	100.00
162256	NEU3	100.00
162256	RPN2	83.46
162256	RPS2	100.00
162256	C8orf44	51.20
162256	CTC1	99.35
162256	PPP1R26-AS1	0.00
162256	PRR36	90.17
162256	ABHD18	0.00
162256	ASMTL-AS1	6.04
162256	FAXDC2	87.89
162256	PGGHG	100.00
162256	MIR378I	100.00
162256	MIR4516	0.00
162256	MIR4762	0.00
162256	MIR548AJ2	0.00
162256	C9orf135-AS1	1.84
162256	MIR3960	47.52
162256	MIR3975	0.00
162256	MIR4721	100.00
162256	MIR4662B	0.00
162256	MIR548AH	0.00
162256	MIR574	96.22
162256	MIR573	0.00
162256	MIR566	0.00
162256	MIR568	0.00
162256	MIR567	0.00
162256	MIR570	100.00
162256	MIR569	0.00
162256	MIR572	0.00
162256	MIR571	50.00
162256	MIR548A1	0.00
162256	OPN1MW3	21.64
162256	NEFH	98.25
162256	NELL1	44.33
162256	NEFL	84.33
162256	NEFM	75.36
162256	TVP23C	30.90
162256	DDX11L10	0.00
162256	MIR33B	100.00
162256	MLH1	58.26
162256	MAP3K9	96.54
162256	MLF1	5.49
162256	MAP3K11	99.39
162256	KMT2A	59.70
162256	MAP3K10	100.00
162256	MLN	100.00
162256	MLLT1	97.44
162256	AFF1	69.82
162256	SPEM1	100.00
162256	MYL12B	29.69
162256	ARL8A	100.00
162256	LINC00536	0.00
162256	SH3RF3	97.41
162256	USHBP1	100.00
162256	MIR6068	0.00
162256	MIR6070	0.00
162256	MIR6069	0.00
162256	MIR6074	0.00
162256	MIR6073	0.00
162256	MIR6078	0.00
162256	MIR6076	0.00
162256	TBC1D10A	98.77
162256	ROCK1P1	7.45
162256	SNORD115-19	100.00
162256	TUBB2B	77.14
162256	SNORD115-15	100.00
162256	SNORD115-13	100.00
162256	SNORD115-14	100.00
162256	SNORD115-18	100.00
162256	NME9	62.01
162256	SNORD115-16	100.00
162256	SNORD115-17	100.00
162256	PRR23D1	4.43
162256	DRC3	95.37
162256	ABHD11	100.00
162256	CCNT2-AS1	11.47
162256	SUMO1P3	16.52
162256	FAM205C	39.83
162256	BECN2	0.00
162256	SLC16A12	86.53
162256	CC2D2B	5.35
162256	RNF183	100.00
162256	HILS1	100.00
162256	DND1	80.12
162256	VN1R4	81.87
162256	VN1R2	65.52
162256	VN1R5	54.15
162256	MTX3	33.23
162256	LTN1	18.08
162256	CNTNAP2	82.20
162256	CASD1	5.55
162256	LRRTM2	88.41
162256	TTC23	34.41
162256	RASAL3	99.59
162256	CCDC71	100.00
162256	SLC30A5	28.33
162256	MRPL14	72.54
162256	ZNF500	100.00
162256	FAM169A	11.76
162256	ITGAM	97.87
162256	ITGAV	17.52
162256	GGT8P	0.00
162256	ITGAX	97.49
162256	ITGA9	81.52
162256	ITGAD	97.17
162256	ITGAE	93.11
162256	ITGAL	96.02
162256	ITGB1	36.66
162256	PPIAP30	99.37
162256	QRFPR	41.59
162256	PCGF6	32.09
162256	C3orf14	0.00
162256	RHBDD2	100.00
162256	SCYL1	100.00
162256	TMIGD3	87.47
162256	AS3MT	43.88
162256	SLC24A3	94.29
162256	WDR18	100.00
162256	RPL36A-HNRNPH2	44.63
162256	ADARB2	99.35
162256	MIR325	0.00
162256	UTP6	35.63
162256	SPATA7	22.23
162256	ADCY10	57.20
162256	FOXJ2	83.01
162256	DOK5	63.36
162256	TSNAXIP1	98.26
162256	BDP1	4.34
162256	SLC26A1	100.00
162256	RNF130	76.22
162256	KDM3A	43.35
162256	FAM106B	0.00
162256	MED13	20.02
162256	MED12	95.08
162256	SLC23A1	90.35
162256	SLC23A2	78.88
162256	MVP	100.00
162256	USP3	32.28
162256	TNFSF15	90.48
162256	FGF19	100.00
162256	CTHRC1	66.74
162256	ADCY2	75.66
162256	EPHX4	20.79
162256	ZBTB12	84.89
162256	AGGF1	22.62
162256	BSDC1	90.30
162256	GPATCH2	29.53
162256	ANO1	97.45
162256	SLFN12	12.56
162256	ATP5SL	100.00
162256	WDR70	24.52
162256	RALGPS2	10.96
162256	ATG2B	13.68
162256	LINC01307	0.00
162256	LINC01317	0.00
162256	LINC01256	0.00
162256	LINC01320	0.00
162256	LINC01324	0.00
162256	C11orf80	45.94
162256	LINC01255	0.00
162256	PRKRIP1	84.78
162256	COLGALT1	96.12
162256	LINC00462	0.00
162256	SNX6	9.52
162256	CYP2A6	100.00
162256	PRM3	100.00
162256	LY6G6D	100.00
162256	BUB1	35.60
162256	BTK	37.76
162256	CYLD	36.79
162256	CYP1A1	100.00
162256	MPP4	44.16
162256	CYP1B1	99.57
162256	CYP1A2	100.00
162256	MCHR2-AS1	0.00
162256	YY2	100.00
162256	CYP4F29P	0.00
162256	UST-AS1	6.34
162256	CLDN19	100.00
162256	C1orf210	100.00
162256	CFAP57	87.60
162256	PATE1	19.48
162256	SNORD55	100.00
162256	SNORD41	100.00
162256	SNORD36C	46.75
162256	SNORD37	100.00
162256	SNORD36A	100.00
162256	SNORD36B	100.00
162256	SNORD34	100.00
162256	SNORD35A	100.00
162256	SNORD32A	100.00
162256	SNORD33	100.00
162256	MIR3118-2	0.00
162256	SLC26A9	99.58
162256	DLEU2	0.00
162256	ALKBH1	55.85
162256	KSR1	96.92
162256	HCAR3	98.97
162256	PROM1	44.96
162256	HDAC3	83.85
162256	WISP1	100.00
162256	TSC22D1	87.75
162256	MRPL28	100.00
162256	SIVA1	100.00
162256	DPYSL4	100.00
162256	NPC2	82.60
162256	CCT2	13.85
